id,post,reply,comment,time_comment,sentiment_results,sentiment,confidence,score,entity_post,entity_comment
317,More photos of Falcon 9’s 100th successful launch and first flight of upgraded cargo Dragon →,180,Station How much CO2e amp other pollution is released with every launch of Falcon X 9 HL Guess about the same as running a coal powered station for a week When are we seeing SpaceX RE Little Lifter,2020-12-07,"{'sentiment': '1 star', 'confidence': 0.5524761080741882, 'score': 1}",1 star,0.5524761080741882,1,"first,ORDINAL|100th,ORDINAL|Falcon 9’s,ORG","Lifter,PERSON|SpaceX,PERSON|Falcon X 9 HL,ORG"
317,More photos of Falcon 9’s 100th successful launch and first flight of upgraded cargo Dragon →,180,Station i can use falcon 9 to catch mailman,2020-12-07,"{'sentiment': '5 stars', 'confidence': 0.38885998725891113, 'score': 5}",5 stars,0.38885998725891113,5,"first,ORDINAL|100th,ORDINAL|Falcon 9’s,ORG",
317,More photos of Falcon 9’s 100th successful launch and first flight of upgraded cargo Dragon →,180,Station How often are the rockets re used before you have to use new rockets,2020-12-07,"{'sentiment': '3 stars', 'confidence': 0.21883316338062286, 'score': 3}",3 stars,0.21883316338062286,3,"first,ORDINAL|100th,ORDINAL|Falcon 9’s,ORG",
317,More photos of Falcon 9’s 100th successful launch and first flight of upgraded cargo Dragon →,180,Station Is today s launch scrubbed,2020-12-07,"{'sentiment': '3 stars', 'confidence': 0.28786101937294006, 'score': 3}",3 stars,0.28786101937294006,3,"first,ORDINAL|100th,ORDINAL|Falcon 9’s,ORG",
317,More photos of Falcon 9’s 100th successful launch and first flight of upgraded cargo Dragon →,180,Station Wow 🤩 cool 🚀🐉😎,2020-12-07,"{'sentiment': '5 stars', 'confidence': 0.7145061492919922, 'score': 5}",5 stars,0.7145061492919922,5,"first,ORDINAL|100th,ORDINAL|Falcon 9’s,ORG","🤩,PRODUCT|🚀,ORG"
318,Tracking footage from a helicopter of today’s Falcon 9 launch off LC 39A,696,Ultimate video will be 2 falcon 9 launching together one filming the other Maybe with a second delay for angle shot,2020-12-07,"{'sentiment': '5 stars', 'confidence': 0.4715764820575714, 'score': 5}",5 stars,0.4715764820575714,5,"Falcon 9,PRODUCT|LC,ORG","second,ORDINAL"
318,Tracking footage from a helicopter of today’s Falcon 9 launch off LC 39A,696,Is this live,2020-12-07,"{'sentiment': '5 stars', 'confidence': 0.5714378952980042, 'score': 5}",5 stars,0.5714378952980042,5,"Falcon 9,PRODUCT|LC,ORG",
318,Tracking footage from a helicopter of today’s Falcon 9 launch off LC 39A,696,Congrats on the 100th successful Falcon 9 mission,2020-12-07,"{'sentiment': '5 stars', 'confidence': 0.5591122508049011, 'score': 5}",5 stars,0.5591122508049011,5,"Falcon 9,PRODUCT|LC,ORG","100th,ORDINAL|Falcon 9,FAC"
318,Tracking footage from a helicopter of today’s Falcon 9 launch off LC 39A,696,Those 9 Merlin engines sound incredible Can t imagine what 28 Raptor engines on Super Heavy would sound like🤯,2020-12-07,"{'sentiment': '5 stars', 'confidence': 0.6460669636726379, 'score': 5}",5 stars,0.6460669636726379,5,"Falcon 9,PRODUCT|LC,ORG","Super Heavy,ORG|Merlin,PRODUCT"
318,Tracking footage from a helicopter of today’s Falcon 9 launch off LC 39A,696,This is awesome I love seeing all these videos and how is helping us move forward in the space movement,2020-12-07,"{'sentiment': '5 stars', 'confidence': 0.9276966452598572, 'score': 5}",5 stars,0.9276966452598572,5,"Falcon 9,PRODUCT|LC,ORG",
318,Tracking footage from a helicopter of today’s Falcon 9 launch off LC 39A,696,Pretty cool sound capture Get those boom mics in there and get that dolby surround feel Nice footage,2020-12-07,"{'sentiment': '4 stars', 'confidence': 0.6102269291877747, 'score': 4}",4 stars,0.6102269291877747,4,"Falcon 9,PRODUCT|LC,ORG",
319,Dragon separation confirmed the spacecraft is on its way to the station Autonomous docking tomorrow at approximately 1 30 p m EST,359,Station Godspeed 🚀✨,2020-12-06,"{'sentiment': '5 stars', 'confidence': 0.35299134254455566, 'score': 5}",5 stars,0.35299134254455566,5,"Autonomous,LOC","Station Godspeed 🚀✨,PRODUCT"
319,Dragon separation confirmed the spacecraft is on its way to the station Autonomous docking tomorrow at approximately 1 30 p m EST,359,Station Congrats on the 100th successfull Falcon9 Mission What a great achievement 🚀🌠,2020-12-06,"{'sentiment': '5 stars', 'confidence': 0.8789512515068054, 'score': 5}",5 stars,0.8789512515068054,5,"Autonomous,LOC","100th,ORDINAL"
319,Dragon separation confirmed the spacecraft is on its way to the station Autonomous docking tomorrow at approximately 1 30 p m EST,359,Station Will be very cool to see two sexy Dragons docked to Station🐉🛰🐉😎,2020-12-06,"{'sentiment': '4 stars', 'confidence': 0.4061259925365448, 'score': 4}",4 stars,0.4061259925365448,4,"Autonomous,LOC",
319,Dragon separation confirmed the spacecraft is on its way to the station Autonomous docking tomorrow at approximately 1 30 p m EST,359,Station The first upgraded cargo dragon heading to the space station Congrats on 100 successful Falcon 9 missions,2020-12-06,"{'sentiment': '5 stars', 'confidence': 0.49256137013435364, 'score': 5}",5 stars,0.49256137013435364,5,"Autonomous,LOC","first,ORDINAL|Falcon 9,PRODUCT"
319,Dragon separation confirmed the spacecraft is on its way to the station Autonomous docking tomorrow at approximately 1 30 p m EST,359,Station Falcon 9’s 100th successful flight is complete What has been your favourite mission,2020-12-06,"{'sentiment': '5 stars', 'confidence': 0.8778566122055054, 'score': 5}",5 stars,0.8778566122055054,5,"Autonomous,LOC","100th,ORDINAL"
319,Dragon separation confirmed the spacecraft is on its way to the station Autonomous docking tomorrow at approximately 1 30 p m EST,359,Station Why can t the 2nd stage be recovered when it is slowed down by ion thrusters over some time When it slowed down enough it can safely enter the atmoshere again,2020-12-06,"{'sentiment': '2 stars', 'confidence': 0.30854108929634094, 'score': 2}",2 stars,0.30854108929634094,2,"Autonomous,LOC","2nd,ORDINAL"
319,Dragon separation confirmed the spacecraft is on its way to the station Autonomous docking tomorrow at approximately 1 30 p m EST,359,Station Où tu vas,2020-12-06,"{'sentiment': '5 stars', 'confidence': 0.32838934659957886, 'score': 5}",5 stars,0.32838934659957886,5,"Autonomous,LOC",
320,Falcon 9 booster has landed on the Of Course I Still Love You droneship,309,That means that the next landing will be the 69th successfull one 😆,2020-12-06,"{'sentiment': '3 stars', 'confidence': 0.31705716252326965, 'score': 3}",3 stars,0.31705716252326965,3,"Falcon,ORG","69th,ORDINAL"
320,Falcon 9 booster has landed on the Of Course I Still Love You droneship,309,Congratulations SpaceX 👏,2020-12-06,"{'sentiment': '5 stars', 'confidence': 0.4627743661403656, 'score': 5}",5 stars,0.4627743661403656,5,"Falcon,ORG","SpaceX,PERSON"
320,Falcon 9 booster has landed on the Of Course I Still Love You droneship,309,1 more for 69,2020-12-06,"{'sentiment': '1 star', 'confidence': 0.30380791425704956, 'score': 1}",1 star,0.30380791425704956,1,"Falcon,ORG",
320,Falcon 9 booster has landed on the Of Course I Still Love You droneship,309,Can somebody american explain to me why they say I love you seems weird to me,2020-12-06,"{'sentiment': '3 stars', 'confidence': 0.23106248676776886, 'score': 3}",3 stars,0.23106248676776886,3,"Falcon,ORG","american,NORP"
320,Falcon 9 booster has landed on the Of Course I Still Love You droneship,309,Thought we were done using the Of course I still love you electronic crap I am here Love me now Otherwise I d recommend you quit incriminating yourself in human trafficking,2020-12-06,"{'sentiment': '1 star', 'confidence': 0.40645724534988403, 'score': 1}",1 star,0.40645724534988403,1,"Falcon,ORG","Love,WORK_OF_ART"
321,Liftoff,597,Can’t believe we still ‘blasting off’ 50 years after Apollo 11🤔,2020-12-06,"{'sentiment': '5 stars', 'confidence': 0.29631274938583374, 'score': 5}",5 stars,0.29631274938583374,5,,"Apollo,ORG"
321,Liftoff,597,What would America be without men and women like Elon Musk,2020-12-06,"{'sentiment': '1 star', 'confidence': 0.31728050112724304, 'score': 1}",1 star,0.31728050112724304,1,,"Elon Musk,PERSON|America,GPE"
321,Liftoff,597,so like no one fonna do the countdown 😂,2020-12-06,"{'sentiment': '5 stars', 'confidence': 0.36832937598228455, 'score': 5}",5 stars,0.36832937598228455,5,,
321,Liftoff,597,There’s about to be 2 Dragons at the Station 🐉🐉,2020-12-06,"{'sentiment': '3 stars', 'confidence': 0.34100520610809326, 'score': 3}",3 stars,0.34100520610809326,3,,
321,Liftoff,597,nice,2020-12-06,"{'sentiment': '4 stars', 'confidence': 0.43684086203575134, 'score': 4}",4 stars,0.43684086203575134,4,,
321,Liftoff,597,Never ceases to amaze me,2020-12-06,"{'sentiment': '5 stars', 'confidence': 0.5381917357444763, 'score': 5}",5 stars,0.5381917357444763,5,,
322,The first version of Dragon was certified for three flights to and from the station but this upgraded version of Dragon is designed to be capable of five flights,61,Station 🤪,2020-12-06,"{'sentiment': '5 stars', 'confidence': 0.3175329267978668, 'score': 5}",5 stars,0.3175329267978668,5,"first,ORDINAL","🤪,PRODUCT"
322,The first version of Dragon was certified for three flights to and from the station but this upgraded version of Dragon is designed to be capable of five flights,61,Station Can it be certifed for more,2020-12-06,"{'sentiment': '3 stars', 'confidence': 0.3572036623954773, 'score': 3}",3 stars,0.3572036623954773,3,"first,ORDINAL",
322,The first version of Dragon was certified for three flights to and from the station but this upgraded version of Dragon is designed to be capable of five flights,61,Station Will Starship be able to launch for Station,2020-12-06,"{'sentiment': '4 stars', 'confidence': 0.41547664999961853, 'score': 4}",4 stars,0.41547664999961853,4,"first,ORDINAL",
322,The first version of Dragon was certified for three flights to and from the station but this upgraded version of Dragon is designed to be capable of five flights,61,Station what is new about this upgraded version,2020-12-06,"{'sentiment': '5 stars', 'confidence': 0.5074378252029419, 'score': 5}",5 stars,0.5074378252029419,5,"first,ORDINAL",
322,The first version of Dragon was certified for three flights to and from the station but this upgraded version of Dragon is designed to be capable of five flights,61,Station What happens after the fifth flight Maintenance and recertification,2020-12-06,"{'sentiment': '4 stars', 'confidence': 0.3162902295589447, 'score': 4}",4 stars,0.3162902295589447,4,"first,ORDINAL","fifth,ORDINAL"
323,Watch Falcon 9 launch upgraded cargo version of Dragon s first mission →,150,Just wanted to share my painting of the amazing,2020-12-06,"{'sentiment': '5 stars', 'confidence': 0.30904173851013184, 'score': 5}",5 stars,0.30904173851013184,5,"Dragon s,PRODUCT|Watch Falcon,ORG",
323,Watch Falcon 9 launch upgraded cargo version of Dragon s first mission →,150,יש דברים עם חללל,2020-12-06,"{'sentiment': '3 stars', 'confidence': 0.3001079261302948, 'score': 3}",3 stars,0.3001079261302948,3,"Dragon s,PRODUCT|Watch Falcon,ORG","חללל,FAC"
323,Watch Falcon 9 launch upgraded cargo version of Dragon s first mission →,150,What is causing the pulsing on the rocket engine on the foil looking piece,2020-12-06,"{'sentiment': '1 star', 'confidence': 0.39761433005332947, 'score': 1}",1 star,0.39761433005332947,1,"Dragon s,PRODUCT|Watch Falcon,ORG",
323,Watch Falcon 9 launch upgraded cargo version of Dragon s first mission →,150,What are these rhythmic pulses we can see on the stage 2 metallic foil,2020-12-06,"{'sentiment': '5 stars', 'confidence': 0.4285171627998352, 'score': 5}",5 stars,0.4285171627998352,5,"Dragon s,PRODUCT|Watch Falcon,ORG",
323,Watch Falcon 9 launch upgraded cargo version of Dragon s first mission →,150,Why do we see the second stage somewhat inflating on the right screen Is there an advantage to having a flexible barrier rather than a rigid casing,2020-12-06,"{'sentiment': '3 stars', 'confidence': 0.48579472303390503, 'score': 3}",3 stars,0.48579472303390503,3,"Dragon s,PRODUCT|Watch Falcon,ORG","second,ORDINAL"
324,All systems are go for the updated cargo version of Dragon’s first flight to the station Weather is 60 favorable for launch and the webcast will begin 15 minutes ahead of liftoff →,150,Station Wheres the traffic cone,2020-12-06,"{'sentiment': '4 stars', 'confidence': 0.2646898031234741, 'score': 4}",4 stars,0.2646898031234741,4,"first,ORDINAL|Dragon’s,WORK_OF_ART",
324,All systems are go for the updated cargo version of Dragon’s first flight to the station Weather is 60 favorable for launch and the webcast will begin 15 minutes ahead of liftoff →,150,Station Sorry what time,2020-12-06,"{'sentiment': '1 star', 'confidence': 0.44055241346359253, 'score': 1}",1 star,0.44055241346359253,1,"first,ORDINAL|Dragon’s,WORK_OF_ART",
324,All systems are go for the updated cargo version of Dragon’s first flight to the station Weather is 60 favorable for launch and the webcast will begin 15 minutes ahead of liftoff →,150,Station 🙏🚀✨♥️,2020-12-06,"{'sentiment': '5 stars', 'confidence': 0.3175329267978668, 'score': 5}",5 stars,0.3175329267978668,5,"first,ORDINAL|Dragon’s,WORK_OF_ART",
324,All systems are go for the updated cargo version of Dragon’s first flight to the station Weather is 60 favorable for launch and the webcast will begin 15 minutes ahead of liftoff →,150,Station 11 things to focus on 1 Your purpose in life 2 Your health 3 Your mental wellness 4 Having more fun 5 Carrying less stress 6 Simplifying your life 7 Spending time with true friends 8 Being confident 9 Taking chances 10 Being grateful 11 Reaching goals,2020-12-06,"{'sentiment': '5 stars', 'confidence': 0.6197542548179626, 'score': 5}",5 stars,0.6197542548179626,5,"first,ORDINAL|Dragon’s,WORK_OF_ART",
324,All systems are go for the updated cargo version of Dragon’s first flight to the station Weather is 60 favorable for launch and the webcast will begin 15 minutes ahead of liftoff →,150,Station I ve Got My Coffee And Cinnabon 💖💕,2020-12-06,"{'sentiment': '5 stars', 'confidence': 0.5128186345100403, 'score': 5}",5 stars,0.5128186345100403,5,"first,ORDINAL|Dragon’s,WORK_OF_ART","Cinnabon,ORG"
325,Due to poor weather in the recovery area for today’s attempt now targeting Sunday December 6 at 11 17 a m EST for launch of CRS 21,159,welp,2020-12-05,"{'sentiment': '3 stars', 'confidence': 0.2661595642566681, 'score': 3}",3 stars,0.2661595642566681,3,,
325,Due to poor weather in the recovery area for today’s attempt now targeting Sunday December 6 at 11 17 a m EST for launch of CRS 21,159,When SN8,2020-12-05,"{'sentiment': '3 stars', 'confidence': 0.2659798264503479, 'score': 3}",3 stars,0.2659798264503479,3,,
325,Due to poor weather in the recovery area for today’s attempt now targeting Sunday December 6 at 11 17 a m EST for launch of CRS 21,159,I was literally just writing this haha,2020-12-05,"{'sentiment': '1 star', 'confidence': 0.602522611618042, 'score': 1}",1 star,0.602522611618042,1,,
325,Due to poor weather in the recovery area for today’s attempt now targeting Sunday December 6 at 11 17 a m EST for launch of CRS 21,159,We d all rather wait an extra day than potentially lose B1058,2020-12-05,"{'sentiment': '2 stars', 'confidence': 0.3202415406703949, 'score': 2}",2 stars,0.3202415406703949,2,,
325,Due to poor weather in the recovery area for today’s attempt now targeting Sunday December 6 at 11 17 a m EST for launch of CRS 21,159,Now is the time to make another innovation to decrease weather dependency you should start this project soon,2020-12-05,"{'sentiment': '5 stars', 'confidence': 0.47785648703575134, 'score': 5}",5 stars,0.47785648703575134,5,,
327,Falcon 9 launches Starlink to orbit – the seventh launch and landing of this booster,386,boost me towards mailman,2020-11-25,"{'sentiment': '5 stars', 'confidence': 0.5110578536987305, 'score': 5}",5 stars,0.5110578536987305,5,"Starlink,ORG|seventh,ORDINAL|Falcon,ORG",
327,Falcon 9 launches Starlink to orbit – the seventh launch and landing of this booster,386,Amazing 😍,2020-11-25,"{'sentiment': '5 stars', 'confidence': 0.8492813110351562, 'score': 5}",5 stars,0.8492813110351562,5,"Starlink,ORG|seventh,ORDINAL|Falcon,ORG",
